Sales Key,Order ID,Order Date,Customer ID,Product ID,Sales,Quantity,Discount,Profit
586,US-2023-100585,2024-08-03,CU-10003,TEC-MA-1185,2150.24,8,0.0,237.44
587,US-2023-100586,2024-01-27,CU-10024,FUR-BO-1186,734.66,2,0.0,-18.46
588,US-2023-100587,2024-05-09,CU-10006,OFF-LA-1187,127.37,3,0.2,22.03
589,US-2023-100588,2025-06-11,CU-10100,TEC-CO-1188,2450.16,4,0.0,-72.73
590,US-2023-100589,2024-12-28,CU-10001,OFF-ST-1189,193.64,4,0.1,52.53
591,US-2023-100590,2025-08-31,CU-10116,FUR-CH-1190,4487.22,9,0.0,-0.61
592,US-2023-100591,2023-11-18,CU-10031,FUR-CH-1191,1564.26,3,0.0,154.36
593,US-2023-100592,2025-03-17,CU-10068,FUR-BO-1192,3441.62,7,0.0,-211.84
594,US-2023-100593,2024-10-16,CU-10027,OFF-AR-1193,111.69,5,0.15,31.83
595,US-2023-100594,2023-08-16,CU-10008,OFF-ST-1194,249.05,6,0.1,18.14
596,US-2023-100595,2023-09-23,CU-10081,OFF-ST-1195,245.7,7,0.0,83.34
597,US-2023-100596,2024-08-06,CU-10051,OFF-BI-1196,255.78,6,0.0,72.45
598,US-2023-100597,2025-10-10,CU-10052,OFF-PA-1197,420.64,11,0.0,85.34
599,US-2023-100598,2024-08-20,CU-10019,OFF-BI-1198,451.7,10,0.0,72.77
600,US-2023-100599,2025-03-05,CU-10116,FUR-BO-1199,1809.91,9,0.15,-154.87
601,US-2023-100600,2023-07-04,CU-10014,OFF-AR-1200,179.58,9,0.1,16.95
602,US-2023-100601,2023-11-03,CU-10118,OFF-ST-1201,123.85,5,0.0,42.55
603,US-2023-100602,2023-06-24,CU-10093,FUR-CH-1202,1261.89,7,0.0,137.31
604,US-2023-100603,2024-10-18,CU-10042,OFF-LA-1203,334.44,12,0.0,75.17
605,US-2023-100604,2024-09-28,CU-10118,OFF-AR-1204,340.2,12,0.0,83.42
606,US-2023-100605,2025-06-30,CU-10090,TEC-PH-1205,6852.48,12,0.0,893.05
607,US-2023-100606,2023-06-30,CU-10000,TEC-PH-1206,2270.69,12,0.2,-1.9
608,US-2023-100607,2025-11-17,CU-10079,TEC-MA-1207,2367.88,11,0.1,477.55
609,US-2023-100608,2023-12-18,CU-10115,FUR-BO-1208,6034.82,11,0.0,-421.84
610,US-2023-100609,2023-12-28,CU-10037,TEC-CO-1209,7708.2,12,0.0,1864.57
611,US-2023-100610,2023-06-16,CU-10071,TEC-AC-1210,2288.41,3,0.1,389.97
612,US-2023-100611,2023-07-04,CU-10028,TEC-AC-1211,7949.28,12,0.0,198.27
613,US-2023-100612,2024-03-25,CU-10005,OFF-BI-1212,445.0,10,0.0,112.52
614,US-2023-100613,2025-04-01,CU-10051,FUR-BO-1213,3708.35,12,0.3,152.03
615,US-2023-100614,2025-11-01,CU-10100,TEC-MA-1214,8751.27,11,0.0,1121.1
616,US-2023-100615,2024-02-04,CU-10082,TEC-AC-1215,876.96,2,0.5,96.03
617,US-2023-100616,2024-07-22,CU-10010,TEC-CO-1216,4530.77,11,0.2,802.9
618,US-2023-100617,2023-07-06,CU-10107,OFF-AR-1217,486.36,12,0.0,94.44
619,US-2023-100618,2025-01-20,CU-10088,TEC-AC-1218,7646.4,10,0.0,1502.41
620,US-2023-100619,2025-05-03,CU-10077,OFF-AR-1219,277.86,11,0.0,48.69
621,US-2023-100620,2024-07-07,CU-10036,FUR-TA-1220,865.49,5,0.1,-22.11
622,US-2023-100621,2024-07-21,CU-10046,OFF-PA-1221,322.65,9,0.0,107.18
623,US-2023-100622,2025-08-27,CU-10009,OFF-PA-1222,146.44,4,0.0,49.32
624,US-2023-100623,2025-08-17,CU-10084,TEC-CO-1223,2593.32,12,0.0,-44.08
625,US-2023-100624,2025-07-11,CU-10079,OFF-ST-1224,99.36,8,0.1,28.85
626,US-2023-100625,2024-09-27,CU-10044,FUR-TA-1225,1187.31,3,0.0,-76.19
627,US-2023-100626,2023-03-26,CU-10013,FUR-TA-1226,2444.3,10,0.0,-80.54
628,US-2023-100627,2025-02-19,CU-10042,OFF-BI-1227,144.96,3,0.0,52.18
629,US-2023-100628,2023-12-19,CU-10064,TEC-PH-1228,1543.46,2,0.0,-18.0
630,US-2023-100629,2024-08-14,CU-10084,OFF-AR-1229,426.71,12,0.1,67.28
631,US-2023-100630,2025-02-27,CU-10068,OFF-ST-1230,128.42,4,0.15,38.93
632,US-2023-100631,2023-09-23,CU-10063,TEC-PH-1231,2327.28,4,0.0,502.27
633,US-2023-100632,2024-12-06,CU-10029,OFF-LA-1232,115.5,5,0.0,27.23
634,US-2023-100633,2024-09-14,CU-10076,OFF-LA-1233,120.19,8,0.2,9.76
635,US-2023-100634,2023-07-04,CU-10064,OFF-PA-1234,159.35,5,0.0,13.33
636,US-2023-100635,2023-08-20,CU-10096,OFF-BI-1235,65.55,5,0.0,14.37
637,US-2023-100636,2025-11-28,CU-10026,OFF-AR-1236,418.23,9,0.0,35.15
638,US-2023-100637,2024-06-05,CU-10021,TEC-PH-1237,1390.46,5,0.1,167.22
639,US-2023-100638,2023-10-04,CU-10073,OFF-AR-1238,17.14,1,0.4,3.68
640,US-2023-100639,2024-06-12,CU-10081,OFF-LA-1239,148.72,5,0.2,48.84
641,US-2023-100640,2024-07-10,CU-10008,FUR-TA-1240,303.24,1,0.1,47.38
642,US-2023-100641,2023-04-15,CU-10046,FUR-TA-1241,1585.8,9,0.0,-84.17
643,US-2023-100642,2024-07-17,CU-10084,TEC-CO-1242,1275.68,2,0.2,295.1
644,US-2023-100643,2025-03-07,CU-10068,OFF-BI-1243,106.74,6,0.0,39.3
645,US-2023-100644,2024-05-20,CU-10020,OFF-PA-1244,64.97,6,0.15,23.97
646,US-2023-100645,2024-05-25,CU-10099,OFF-BI-1245,215.95,7,0.0,70.12
647,US-2023-100646,2023-10-16,CU-10043,OFF-BI-1246,496.88,11,0.1,94.88
648,US-2023-100647,2025-10-10,CU-10099,OFF-LA-1247,74.31,3,0.0,25.68
649,US-2023-100648,2024-04-09,CU-10003,OFF-LA-1248,249.3,9,0.0,81.48
650,US-2023-100649,2023-07-09,CU-10014,FUR-BO-1249,3673.23,11,0.0,16.85
651,US-2023-100650,2025-01-19,CU-10006,OFF-AR-1250,369.46,13,0.0,85.44
652,US-2023-100651,2024-02-24,CU-10064,TEC-PH-1251,3248.19,11,0.4,857.3
653,US-2023-100652,2023-02-17,CU-10112,OFF-BI-1252,211.84,4,0.0,63.3
654,US-2023-100653,2024-12-31,CU-10063,FUR-BO-1253,2084.65,5,0.0,-166.99
655,US-2023-100654,2024-07-11,CU-10116,FUR-TA-1254,1351.53,4,0.15,-28.33
656,US-2023-100655,2025-07-07,CU-10032,FUR-BO-1255,1232.76,6,0.0,-87.82
657,US-2023-100656,2023-10-19,CU-10082,OFF-AR-1256,419.14,12,0.2,120.0
658,US-2023-100657,2025-10-21,CU-10101,OFF-BI-1257,8.87,1,0.3,2.46
659,US-2023-100658,2025-10-06,CU-10023,OFF-LA-1258,256.48,8,0.0,71.7
660,US-2023-100659,2024-03-09,CU-10067,OFF-ST-1259,553.02,13,0.0,100.35
661,US-2023-100660,2023-01-25,CU-10116,OFF-LA-1260,110.77,3,0.15,16.48
662,US-2023-100661,2025-05-06,CU-10005,FUR-BO-1261,1006.32,7,0.0,137.33
663,US-2023-100662,2025-12-08,CU-10115,OFF-ST-1262,163.28,8,0.0,44.61
664,US-2023-100663,2023-03-28,CU-10110,FUR-FU-1263,2586.15,10,0.1,-66.46
665,US-2023-100664,2024-12-29,CU-10041,OFF-BI-1264,117.07,6,0.1,13.32
666,US-2023-100665,2024-12-16,CU-10102,OFF-PA-1265,306.54,6,0.0,96.73
667,US-2023-100666,2024-04-25,CU-10011,OFF-ST-1266,361.84,11,0.1,44.57
668,US-2023-100667,2023-07-03,CU-10017,TEC-PH-1267,8047.65,13,0.0,1770.26
669,US-2023-100668,2024-05-23,CU-10037,TEC-CO-1268,2477.7,9,0.0,108.02
670,US-2023-100669,2024-05-07,CU-10079,OFF-AR-1269,137.9,11,0.2,11.2
671,US-2023-100670,2025-06-11,CU-10008,FUR-TA-1270,434.04,1,0.0,42.07
672,US-2023-100671,2024-04-07,CU-10046,OFF-PA-1271,86.65,2,0.1,19.18
673,US-2023-100672,2023-10-22,CU-10044,TEC-AC-1272,10486.8,12,0.0,2189.7
674,US-2023-100673,2025-10-21,CU-10091,FUR-FU-1273,2426.41,7,0.0,283.3
675,US-2023-100674,2023-03-26,CU-10053,OFF-PA-1274,87.21,3,0.4,10.1
676,US-2023-100675,2023-01-12,CU-10007,OFF-AR-1275,178.48,8,0.0,58.82
677,US-2023-100676,2024-10-29,CU-10044,OFF-LA-1276,138.72,6,0.0,49.56
678,US-2023-100677,2024-05-24,CU-10101,OFF-PA-1277,80.37,5,0.15,26.68
679,US-2023-100678,2023-04-12,CU-10040,OFF-PA-1278,564.2,13,0.0,156.08
680,US-2023-100679,2024-11-12,CU-10012,OFF-ST-1279,111.09,7,0.4,24.71
681,US-2023-100680,2024-09-12,CU-10016,FUR-TA-1280,3330.96,12,0.0,-127.58
682,US-2023-100681,2023-05-14,CU-10054,TEC-PH-1281,3933.2,10,0.0,231.38
683,US-2023-100682,2023-10-04,CU-10098,TEC-AC-1282,6408.99,9,0.0,1494.72
684,US-2023-100683,2023-06-07,CU-10110,FUR-BO-1283,2344.68,9,0.0,188.36
685,US-2023-100684,2024-05-19,CU-10055,TEC-AC-1284,1023.66,3,0.0,130.4
686,US-2023-100685,2023-05-10,CU-10076,OFF-PA-1285,33.84,3,0.15,6.77
687,US-2023-100686,2024-07-24,CU-10111,FUR-CH-1286,5023.56,12,0.0,293.11
688,US-2023-100687,2024-03-29,CU-10031,FUR-BO-1287,1940.1,6,0.0,45.29
689,US-2023-100688,2023-12-14,CU-10071,OFF-ST-1288,144.76,7,0.2,35.1
690,US-2023-100689,2025-02-05,CU-10075,OFF-LA-1289,83.66,2,0.0,23.02
691,US-2023-100690,2023-05-04,CU-10006,OFF-ST-1290,398.16,9,0.0,114.33
692,US-2023-100691,2023-04-11,CU-10110,OFF-AR-1291,115.62,4,0.2,16.75
693,US-2023-100692,2024-11-08,CU-10093,OFF-ST-1292,476.58,13,0.0,39.86
694,US-2023-100693,2023-10-13,CU-10058,TEC-MA-1293,4703.95,7,0.15,1233.4
695,US-2023-100694,2025-09-23,CU-10001,TEC-PH-1294,2086.59,4,0.2,37.85
696,US-2023-100695,2023-04-08,CU-10078,OFF-ST-1295,411.04,8,0.0,100.2
697,US-2023-100696,2025-10-04,CU-10023,FUR-FU-1296,2512.8,8,0.15,-139.38
698,US-2023-100697,2023-08-14,CU-10024,TEC-MA-1297,3088.89,9,0.0,805.25
699,US-2023-100698,2024-01-27,CU-10108,TEC-MA-1298,871.8,4,0.0,-4.29
700,US-2023-100699,2024-04-09,CU-10036,OFF-BI-1299,47.87,3,0.1,10.61
701,US-2024-100700,2023-10-27,CU-10022,OFF-LA-1300,193.8,4,0.0,46.1
702,US-2024-100701,2025-11-02,CU-10035,TEC-PH-1301,617.5,2,0.0,139.69
703,US-2024-100702,2024-10-02,CU-10079,OFF-ST-1302,105.26,2,0.0,29.17
704,US-2024-100703,2025-04-16,CU-10074,OFF-LA-1303,251.5,7,0.1,50.28
705,US-2024-100704,2023-08-06,CU-10112,TEC-CO-1304,5696.02,11,0.15,133.37
706,US-2024-100705,2025-03-25,CU-10067,TEC-CO-1305,2348.77,7,0.1,235.91
707,US-2024-100706,2025-12-17,CU-10092,OFF-PA-1306,58.5,2,0.0,6.1
708,US-2024-100707,2024-02-20,CU-10098,TEC-PH-1307,821.52,3,0.0,151.62
709,US-2024-100708,2024-04-10,CU-10019,FUR-FU-1308,2921.7,6,0.0,-58.17
710,US-2024-100709,2024-01-08,CU-10029,FUR-CH-1309,4295.92,12,0.1,-169.79
711,US-2024-100710,2024-12-27,CU-10073,OFF-LA-1310,260.37,11,0.0,73.09
712,US-2024-100711,2023-03-01,CU-10078,FUR-FU-1311,1960.0,5,0.0,-153.67
713,US-2024-100712,2025-10-25,CU-10020,TEC-AC-1312,5013.54,9,0.0,416.5
714,US-2024-100713,2025-05-10,CU-10065,OFF-ST-1313,175.39,12,0.2,25.7
715,US-2024-100714,2025-05-15,CU-10114,TEC-PH-1314,2090.3,5,0.0,210.13
716,US-2024-100715,2023-02-17,CU-10040,FUR-FU-1315,1704.07,6,0.3,133.15
717,US-2024-100716,2024-08-18,CU-10038,TEC-CO-1316,4186.64,8,0.0,-51.76
718,US-2024-100717,2025-08-25,CU-10044,OFF-PA-1317,77.72,2,0.1,10.9
719,US-2024-100718,2024-06-10,CU-10007,OFF-ST-1318,94.74,3,0.1,11.1
720,US-2024-100719,2024-11-08,CU-10105,OFF-AR-1319,386.76,11,0.2,99.62
721,US-2024-100720,2025-07-09,CU-10002,FUR-CH-1320,1743.06,6,0.0,-30.44
722,US-2024-100721,2023-03-21,CU-10079,TEC-AC-1321,1761.08,11,0.4,-45.04
723,US-2024-100722,2023-08-29,CU-10047,OFF-ST-1322,12.86,1,0.0,1.28
724,US-2024-100723,2023-04-06,CU-10092,FUR-TA-1323,1275.09,4,0.3,40.17
725,US-2024-100724,2024-02-01,CU-10035,OFF-ST-1324,26.33,1,0.3,7.2
726,US-2024-100725,2025-06-01,CU-10002,TEC-MA-1325,2359.69,6,0.1,258.16
727,US-2024-100726,2023-02-28,CU-10063,OFF-PA-1326,216.1,5,0.0,40.03
728,US-2024-100727,2023-11-18,CU-10069,OFF-ST-1327,357.84,10,0.2,65.28
729,US-2024-100728,2023-03-24,CU-10079,OFF-AR-1328,203.74,11,0.1,23.93
730,US-2024-100729,2023-12-15,CU-10035,TEC-MA-1329,3682.01,11,0.4,358.29
731,US-2024-100730,2025-04-13,CU-10075,FUR-CH-1330,1302.27,7,0.1,-55.96
732,US-2024-100731,2023-01-28,CU-10044,OFF-LA-1331,33.22,1,0.1,2.47
733,US-2024-100732,2025-03-07,CU-10010,OFF-ST-1332,215.52,4,0.0,25.58
734,US-2024-100733,2023-09-15,CU-10041,OFF-LA-1333,561.86,13,0.0,140.67
735,US-2024-100734,2024-10-21,CU-10009,TEC-PH-1334,4997.25,13,0.15,461.4
736,US-2024-100735,2023-01-28,CU-10095,FUR-CH-1335,304.37,2,0.3,-22.66
737,US-2024-100736,2024-05-22,CU-10036,FUR-TA-1336,2952.29,9,0.1,207.18
738,US-2024-100737,2023-05-16,CU-10017,FUR-TA-1337,2065.5,5,0.0,-167.58
739,US-2024-100738,2024-06-12,CU-10011,TEC-CO-1338,2050.6,6,0.1,324.93
740,US-2024-100739,2024-06-04,CU-10117,FUR-BO-1339,1037.34,2,0.0,83.57
741,US-2024-100740,2024-03-25,CU-10093,OFF-AR-1340,281.02,7,0.15,87.83
742,US-2024-100741,2024-12-25,CU-10052,OFF-AR-1341,310.52,10,0.3,54.28
743,US-2024-100742,2023-04-09,CU-10084,TEC-CO-1342,3275.58,6,0.0,67.84
744,US-2024-100743,2024-07-19,CU-10012,OFF-LA-1343,332.01,10,0.1,87.38
745,US-2024-100744,2023-01-22,CU-10105,OFF-BI-1344,335.0,10,0.0,83.41
746,US-2024-100745,2025-04-27,CU-10102,OFF-AR-1345,272.16,12,0.4,28.78
747,US-2024-100746,2024-04-14,CU-10003,OFF-PA-1346,255.7,5,0.0,31.38
748,US-2024-100747,2024-04-23,CU-10080,OFF-ST-1347,102.33,3,0.1,30.91
749,US-2024-100748,2025-02-10,CU-10101,FUR-TA-1348,1950.6,11,0.15,217.59
750,US-2024-100749,2023-02-17,CU-10068,OFF-AR-1349,341.1,9,0.0,24.41
751,US-2024-100750,2025-10-18,CU-10008,OFF-LA-1350,450.02,11,0.15,84.34
752,US-2024-100751,2024-07-21,CU-10047,OFF-LA-1351,352.31,7,0.0,110.44
753,US-2024-100752,2023-10-05,CU-10068,TEC-PH-1352,688.34,1,0.0,179.15
754,US-2024-100753,2024-07-30,CU-10062,TEC-AC-1353,5581.55,13,0.0,0.76
755,US-2024-100754,2023-10-25,CU-10009,TEC-AC-1354,355.67,1,0.0,2.55
756,US-2024-100755,2024-07-02,CU-10021,TEC-AC-1355,8435.96,13,0.0,-37.21
757,US-2024-100756,2023-04-19,CU-10117,OFF-PA-1356,104.58,7,0.4,14.26
758,US-2024-100757,2025-12-17,CU-10004,TEC-MA-1357,1194.26,2,0.0,25.27
759,US-2024-100758,2023-03-18,CU-10017,TEC-MA-1358,8442.2,10,0.0,1539.35
760,US-2024-100759,2025-05-07,CU-10073,TEC-AC-1359,1242.01,7,0.5,5.8
761,US-2024-100760,2025-04-12,CU-10030,FUR-FU-1360,3416.64,9,0.15,-63.31
762,US-2024-100761,2025-12-08,CU-10046,TEC-AC-1361,6597.8,10,0.0,749.93
763,US-2024-100762,2023-03-27,CU-10093,OFF-PA-1362,121.2,8,0.0,10.11
764,US-2024-100763,2025-12-11,CU-10018,TEC-PH-1363,5294.4,8,0.0,1122.2
765,US-2024-100764,2024-10-04,CU-10053,OFF-PA-1364,46.04,6,0.4,15.22
766,US-2024-100765,2025-12-04,CU-10105,TEC-MA-1365,1822.93,4,0.1,16.66
767,US-2024-100766,2023-01-29,CU-10055,OFF-BI-1366,191.4,10,0.0,54.33
768,US-2024-100767,2024-03-15,CU-10095,OFF-AR-1367,391.05,10,0.1,92.89
769,US-2024-100768,2023-02-01,CU-10100,TEC-CO-1368,10188.96,12,0.0,200.09
770,US-2024-100769,2024-01-21,CU-10020,TEC-CO-1369,4129.14,6,0.0,538.3
771,US-2024-100770,2023-07-15,CU-10031,OFF-AR-1370,63.7,5,0.0,23.05
772,US-2024-100771,2024-10-05,CU-10053,OFF-ST-1371,76.8,5,0.0,11.38
773,US-2024-100772,2023-11-28,CU-10067,OFF-ST-1372,227.39,8,0.15,81.13
774,US-2024-100773,2024-03-18,CU-10030,OFF-AR-1373,31.85,5,0.5,8.02
775,US-2024-100774,2024-11-01,CU-10005,OFF-BI-1374,289.48,7,0.1,72.49
776,US-2024-100775,2025-08-10,CU-10109,OFF-AR-1375,64.77,3,0.0,14.71
777,US-2024-100776,2024-07-14,CU-10084,OFF-BI-1376,163.56,3,0.0,22.35
778,US-2024-100777,2024-12-08,CU-10092,OFF-AR-1377,237.53,9,0.2,57.18
779,US-2024-100778,2024-05-22,CU-10080,TEC-MA-1378,3406.09,12,0.15,511.89
780,US-2024-100779,2024-07-14,CU-10035,OFF-AR-1379,22.08,1,0.3,6.26
781,US-2024-100780,2025-04-07,CU-10058,FUR-TA-1380,1185.6,8,0.0,105.13
782,US-2024-100781,2025-01-16,CU-10031,FUR-FU-1381,1450.75,4,0.15,25.71
783,US-2024-100782,2024-08-08,CU-10057,FUR-TA-1382,380.96,3,0.3,66.31
784,US-2024-100783,2025-10-26,CU-10039,OFF-BI-1383,190.92,4,0.0,50.37
785,US-2024-100784,2024-12-03,CU-10003,OFF-LA-1384,194.59,6,0.2,41.47
786,US-2024-100785,2025-05-28,CU-10003,FUR-FU-1385,1736.4,6,0.0,36.03
787,US-2024-100786,2023-12-19,CU-10070,TEC-CO-1386,2534.22,6,0.0,-48.01
788,US-2024-100787,2025-11-26,CU-10098,TEC-MA-1387,2329.32,6,0.0,77.95
789,US-2024-100788,2024-04-18,CU-10034,TEC-MA-1388,4788.09,9,0.0,1151.89
790,US-2024-100789,2024-06-28,CU-10075,OFF-BI-1389,188.58,7,0.0,28.15
791,US-2024-100790,2023-03-31,CU-10074,OFF-LA-1390,171.54,7,0.15,19.28
792,US-2024-100791,2023-12-31,CU-10068,TEC-CO-1391,3577.86,11,0.0,74.53
793,US-2024-100792,2024-04-26,CU-10108,TEC-MA-1392,5316.5,7,0.0,73.2
794,US-2024-100793,2025-11-17,CU-10051,OFF-PA-1393,263.3,5,0.0,27.84
795,US-2024-100794,2024-04-03,CU-10093,OFF-BI-1394,52.4,4,0.0,15.27
796,US-2024-100795,2025-11-14,CU-10054,TEC-MA-1395,6219.4,11,0.0,412.92
797,US-2024-100796,2023-08-31,CU-10097,OFF-LA-1396,146.13,8,0.15,42.55
798,US-2024-100797,2023-06-25,CU-10074,FUR-FU-1397,3853.56,12,0.0,-263.25
799,US-2024-100798,2023-05-21,CU-10083,FUR-TA-1398,2265.71,13,0.1,404.84
800,US-2024-100799,2024-09-22,CU-10088,FUR-BO-1399,978.3,6,0.0,-32.16
801,US-2024-100800,2024-03-01,CU-10088,FUR-TA-1000,362.61,1,0.1,3.93
802,US-2024-100801,2024-01-09,CU-10064,OFF-PA-1001,424.96,8,0.0,122.96
803,US-2024-100802,2025-07-21,CU-10042,OFF-ST-1002,30.61,1,0.4,2.17
804,US-2024-100803,2023-01-11,CU-10112,FUR-TA-1003,3027.53,11,0.0,49.02
805,US-2024-100804,2023-02-13,CU-10052,TEC-MA-1004,5185.78,7,0.1,1040.5
806,US-2024-100805,2023-03-05,CU-10047,FUR-BO-1005,263.75,1,0.5,33.94
807,US-2024-100806,2023-01-18,CU-10080,OFF-PA-1006,121.68,9,0.0,35.25
808,US-2024-100807,2024-02-07,CU-10118,TEC-AC-1007,6724.4,12,0.1,1015.09
809,US-2024-100808,2023-12-05,CU-10080,OFF-AR-1008,492.96,12,0.0,37.42
810,US-2024-100809,2024-08-16,CU-10004,FUR-BO-1009,1164.64,3,0.15,17.33
811,US-2024-100810,2025-02-05,CU-10091,FUR-CH-1010,2668.25,5,0.0,391.68
812,US-2024-100811,2023-08-09,CU-10055,OFF-PA-1011,466.83,13,0.0,107.18
813,US-2024-100812,2023-11-07,CU-10081,OFF-LA-1012,78.84,4,0.1,27.27
814,US-2024-100813,2024-08-22,CU-10074,TEC-CO-1013,1127.24,4,0.0,66.2
815,US-2024-100814,2025-10-24,CU-10079,TEC-CO-1014,7613.55,9,0.0,592.21
816,US-2024-100815,2025-10-11,CU-10064,FUR-BO-1015,939.52,5,0.2,-48.72
817,US-2024-100816,2024-03-25,CU-10115,TEC-PH-1016,4489.02,9,0.0,1085.08
818,US-2024-100817,2023-01-24,CU-10026,OFF-LA-1017,267.21,10,0.1,98.72
819,US-2024-100818,2023-02-08,CU-10050,TEC-CO-1018,2687.63,11,0.0,642.26
820,US-2024-100819,2023-03-07,CU-10011,OFF-ST-1019,247.4,11,0.1,71.22
821,US-2024-100820,2024-08-23,CU-10038,FUR-BO-1020,534.49,6,0.4,91.17
822,US-2024-100821,2024-02-22,CU-10059,TEC-AC-1021,2232.8,8,0.0,265.87
823,US-2024-100822,2024-08-29,CU-10058,TEC-PH-1022,3056.62,5,0.1,141.11
824,US-2024-100823,2024-01-12,CU-10117,TEC-AC-1023,1677.6,3,0.0,57.5
825,US-2024-100824,2023-08-10,CU-10119,OFF-BI-1024,295.06,6,0.1,103.44
826,US-2024-100825,2024-10-26,CU-10095,OFF-PA-1025,382.62,7,0.0,134.15
827,US-2024-100826,2024-01-17,CU-10006,TEC-MA-1026,5169.48,12,0.5,883.67
828,US-2024-100827,2024-07-29,CU-10095,OFF-LA-1027,255.6,9,0.0,20.32
829,US-2024-100828,2024-07-13,CU-10114,OFF-PA-1028,238.95,5,0.0,58.13
830,US-2024-100829,2023-02-16,CU-10118,OFF-AR-1029,141.33,7,0.0,25.71
831,US-2024-100830,2023-01-09,CU-10044,OFF-ST-1030,57.68,4,0.0,18.42
832,US-2024-100831,2024-05-15,CU-10051,FUR-FU-1031,2934.36,6,0.0,-189.67
833,US-2024-100832,2025-10-08,CU-10043,OFF-AR-1032,90.96,5,0.2,17.19
834,US-2024-100833,2023-01-02,CU-10030,OFF-ST-1033,198.2,6,0.3,60.66
835,US-2024-100834,2023-01-05,CU-10103,TEC-MA-1034,3206.36,12,0.3,720.21
836,US-2024-100835,2023-02-20,CU-10070,OFF-BI-1035,131.71,8,0.4,19.28
837,US-2024-100836,2024-06-07,CU-10035,OFF-AR-1036,544.57,13,0.0,53.25
838,US-2024-100837,2025-01-12,CU-10036,FUR-CH-1037,2148.73,12,0.15,277.18
839,US-2024-100838,2024-04-01,CU-10109,TEC-MA-1038,7757.0,10,0.0,323.56
840,US-2024-100839,2023-01-23,CU-10102,OFF-ST-1039,182.72,10,0.2,33.6
841,US-2024-100840,2025-11-26,CU-10076,OFF-PA-1040,106.23,3,0.15,18.25
842,US-2024-100841,2025-12-01,CU-10094,OFF-ST-1041,144.2,4,0.0,34.06
843,US-2024-100842,2024-02-04,CU-10081,OFF-AR-1042,58.15,5,0.5,7.68
844,US-2024-100843,2024-04-27,CU-10048,TEC-PH-1043,2116.37,9,0.1,319.75
845,US-2024-100844,2023-10-07,CU-10030,OFF-AR-1044,287.16,12,0.0,71.78
846,US-2024-100845,2023-01-04,CU-10014,FUR-CH-1045,2859.76,10,0.2,212.69
847,US-2024-100846,2023-02-14,CU-10095,OFF-BI-1046,435.6,11,0.1,35.58
848,US-2024-100847,2025-09-10,CU-10010,FUR-CH-1047,1013.12,3,0.1,-91.15
849,US-2024-100848,2025-12-30,CU-10101,FUR-TA-1048,2458.73,9,0.4,453.69
850,US-2024-100849,2024-05-13,CU-10012,FUR-TA-1049,1258.3,5,0.0,140.73
851,US-2024-100850,2023-03-28,CU-10055,FUR-BO-1050,1816.88,5,0.1,-141.33
852,US-2024-100851,2025-08-02,CU-10042,TEC-AC-1051,7643.25,9,0.0,1189.62
853,US-2024-100852,2023-01-21,CU-10019,FUR-FU-1052,2083.96,6,0.3,404.53
854,US-2024-100853,2024-08-15,CU-10097,OFF-ST-1053,254.23,6,0.1,82.28
855,US-2024-100854,2023-11-09,CU-10086,OFF-BI-1054,144.76,4,0.0,17.54
856,US-2024-100855,2023-02-26,CU-10016,FUR-BO-1055,1766.43,9,0.0,187.89
857,US-2024-100856,2024-07-09,CU-10016,OFF-LA-1056,183.35,4,0.1,46.6
858,US-2024-100857,2023-02-07,CU-10072,OFF-AR-1057,40.68,4,0.4,4.58
859,US-2024-100858,2023-11-05,CU-10107,TEC-PH-1058,5438.65,7,0.0,-93.28
860,US-2024-100859,2023-08-17,CU-10058,TEC-PH-1059,5547.17,12,0.4,1336.47
861,US-2024-100860,2025-01-21,CU-10017,TEC-CO-1060,2024.1,10,0.4,514.41
862,US-2024-100861,2024-06-07,CU-10022,FUR-FU-1061,1783.08,12,0.0,-105.92
863,US-2024-100862,2023-08-07,CU-10079,TEC-AC-1062,740.04,4,0.15,133.74
864,US-2024-100863,2023-08-28,CU-10048,TEC-AC-1063,6602.8,10,0.0,-193.61
865,US-2024-100864,2024-07-15,CU-10021,OFF-PA-1064,42.66,3,0.4,8.27
866,US-2024-100865,2025-05-10,CU-10086,TEC-AC-1065,4815.84,8,0.0,671.28
867,US-2024-100866,2024-05-15,CU-10084,OFF-ST-1066,96.16,2,0.0,18.58
868,US-2024-100867,2025-08-26,CU-10050,OFF-PA-1067,419.56,13,0.1,78.86
869,US-2024-100868,2025-11-09,CU-10090,OFF-LA-1068,173.06,8,0.15,57.9
870,US-2024-100869,2023-06-21,CU-10022,TEC-CO-1069,860.1,3,0.0,6.61
871,US-2024-100870,2023-02-01,CU-10023,OFF-PA-1070,432.51,13,0.0,61.74
872,US-2024-100871,2024-11-27,CU-10072,FUR-TA-1071,1142.53,8,0.2,207.79
873,US-2024-100872,2024-09-23,CU-10028,FUR-CH-1072,2183.4,4,0.0,344.3
874,US-2024-100873,2025-07-02,CU-10041,FUR-FU-1073,1130.16,3,0.15,124.04
875,US-2024-100874,2025-04-15,CU-10114,OFF-AR-1074,56.54,4,0.4,16.3
876,US-2024-100875,2025-03-21,CU-10027,OFF-PA-1075,256.41,10,0.1,72.6
877,US-2024-100876,2025-10-25,CU-10004,OFF-ST-1076,224.71,8,0.1,76.59
878,US-2024-100877,2023-07-27,CU-10096,OFF-ST-1077,45.22,1,0.0,7.0
